text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
xzy,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to see,(,") to understand, to realize",to visit,חזי,xzy,verb peal,"to see | ( | ) to understand, to realize | to visit"
"""lgn)y""","Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",No data,,,,,,,,,לגנאי,None,No data,
wm)N,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",P01C,c,,,,who?,"and, also",,,ומאן,w_,P01C | conjunction,"who? | and, also"
d)m',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דאמ',d_,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:
wmzky,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",c,verb G,,,,to be innocent,"to overcome, defeat, best","to be pure, to be whole,",to give charity,ומזכי,zky,conjunction | verb peal,"to be innocent | to overcome, defeat, best | to be pure, to be whole, | to give charity"
cdyq),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",A02,,,,,"righteous person, righteous",,,,צדיקא,cdyq,adjective singular determined,"righteous person, righteous"
myxmy,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to see,w. infinitive: to see fit to do something,w.,": to look at, study carefully",מיחמי,xmy,verb peal,"to see | w. infinitive: to see fit to do something | w. | : to look at, study carefully"
"""l$bx""","Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",No data,,,,,,,,,לשבח,None,No data,
d)m',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דאמ',d_,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:
m)N,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",P02C,,,,,who?,,,,מאן,mn,P02C,who?
"""lgn)y""","Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",No data,,,,,,,,,לגנאי,None,No data,
wxd,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",c,n01C,,,,"and, also",one,,,וחד,xd,conjunction | n01C,"and, also | one"
)m',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
"""l$bx""","Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",No data,,,,,,,,,לשבח,None,No data,
)m',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
xd,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",n01C,,,,,one,,,,חד,xd,n01C,one
)mwryN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",noun pl. absolute,,,,,speaker; Amora,,,,אמורין,)mwr,noun pl. absolute,speaker; Amora
tryN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",b,,,,,two,,,,תרין,tryyn,b,two
mN qwmwy,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p02C,,,,,before,,,,מן קומוי,mn@qwmy,p02C,before
lwN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p02,,,,,,,,,לון,l_,preposition with pronominal suffix,
dyqwmwN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",c,verb G,,,,to rise,"to stand, to be raised up","to stand still, to stop",with various prepositions,דיקומון,qwm,conjunction | verb peal,"to rise | to stand, to be raised up | to stand still, to stop | with various prepositions"
qwmyhwN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p02C,,,,,before,,,,קומיהון,qwmy,p02C,before
bgyN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",c,,,,,"because, since",,,,בגין,bgyn,conjunction,"because, since"
w(br,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,c,,,,to cross over,"to go away, vanish",":  to violate, transgress",to be exchangeable,ועבר,w_,verb peal | conjunction,"to cross over | to go away, vanish | :  to violate, transgress | to be exchangeable"
yyxmy,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to see,w. infinitive: to see fit to do something,w.,": to look at, study carefully",ייחמי,xmy,verb peal,"to see | w. infinitive: to see fit to do something | w. | : to look at, study carefully"
d{sb}<yt>byN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",c,verb G,,,,to sit,to dwell,to settle down,to be inhabited,דיתבין,ytb,conjunction | verb peal,to sit | to dwell | to settle down | to be inhabited
dl),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",c,a01,,,,"no, not",,,,דלא,l),conjunction | a01,"no, not"
syy(t),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",noun sg. emphatic,,,,,crowd; group,,,,סייעתא,sy(h,noun sg. emphatic,crowd; group
xsd,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",noun sg. abs. or construct,,,,,"devotion, grace",,,,חסד,xsd,noun sg. abs. or construct,"devotion, grace"
lyh,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p01,,,,,,,,,ליה,l_,preposition independent,
dgmly{M}<N>#12#,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",c,verb G,,,,to repay someone well or badly,,,,דגמלין,gml,conjunction | verb peal,to repay someone well or badly
)ylyN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",R,,,,,these (m. and f.),,,,אילין,)ylyyn,R,these (m. and f.)
mN qwmy,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p01C,,,,,before,,,,מן קומי,mn@qwmy,p01C,before
lwN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p02,,,,,,,,,לון,l_,preposition with pronominal suffix,
)l),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",c,,,,,but rather,,,,אלא,)l),conjunction,but rather
qyymyN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to rise,"to stand, to be raised up","to stand still, to stop",with various prepositions,קיימין,qwm,verb peal,"to rise | to stand, to be raised up | to stand still, to stop | with various prepositions"
)ynwN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",R,,,,,they,,,,אינון,hynwn,R,they
myt),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",A02,,,,,dead,,,,מיתא,myt,adjective singular determined,dead
mN qwmy,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p01C,,,,,before,,,,מן קומי,mn@qwmy,p01C,before
myth,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",A01,,,,,dead,,,,מיתה,myt,adjective singular absolute or construct,dead
mN qwmy,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p01C,,,,,before,,,,מן קומי,mn@qwmy,p01C,before
l),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",a01C,,,,,"no, not",,,,לא,l),a01C,"no, not"
dqyymyN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",c,verb G,,,,to rise,"to stand, to be raised up","to stand still, to stop",with various prepositions,דקיימין,qwm,conjunction | verb peal,"to rise | to stand, to be raised up | to stand still, to stop | with various prepositions"
)ylyN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",R,,,,,these (m. and f.),,,,אילין,)ylyyn,R,these (m. and f.)
hy),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",P01C,,,,,she,,,,היא,hy),P01C,she
hk),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",a01C,,,,,here,,,,הכא,hkh,a01C,here
$nyy),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to be different,to go away,,,שנייא,$ny,verb peal,to be different | to go away
lK,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p01,,,,,,,,,לך,l_,preposition independent,
)yt,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,,,,,אית,)yt,verb peal,
bswph,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p02,noun sg. emphatic,,,,"in, with",end,,,בסופה,swp,preposition with pronominal suffix | noun sg. emphatic,"in, with | end"
t<n>yn{y}th,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנינתה,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
mh,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",P01,,,,,what?,,,,מה,mh,preposition independent,what?
kr',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p02,N,,,,like,chief; teacher,,,כר',rby#2,preposition with pronominal suffix | noun,like | chief; teacher
mtny',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",noun sg. emphatic,,,,,tannaitic tradition,,,,מתני',mtny,noun sg. emphatic,tannaitic tradition
dl),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",c,a01,,,,"no, not",,,,דלא,l),conjunction | a01,"no, not"
"""xyyb""","Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",No data,,,,,,,,,חייב,None,No data,
)mryN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרין,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
)ynwN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",R,,,,,they,,,,אינון,hynwn,R,they
"(yqrw""","Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",No data,,,,,,,,,עיקרו,None,No data,
hw),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",No data,,,,,,,,,הוא,None,No data,
"""myN","Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",No data,,,,,,,,,מין,None,No data,
mryN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,מרין,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
dynwN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",c,R,,,,they,,,,דינון,hynwn,conjunction | R,they
wrbnyN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",noun pl. emphatic,c,,,,chief; teacher,"and, also",,,ורבנין,w_,noun pl. emphatic | conjunction,"chief; teacher | and, also"
hww,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to be,"to endure, to exist","to come to pass, to happen",in idioms:,הוו,hwy,verb peal,"to be | to endure, to exist | to come to pass, to happen | in idioms:"
)ynwN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",R,,,,,they,,,,אינון,hynwn,R,they
hll,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",PN Personal name,,,,,,,,,הלל,hll,proper name Personal name,
byt,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",noun sg. abs. or construct,,,,,house; structure; place,,,,בית,by,noun sg. abs. or construct,house; structure; place
mN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p01,,,,,from,,,,מן,mn,preposition independent,from
l),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",a01C,,,,,"no, not",,,,לא,l),a01C,"no, not"
{)ly(zr}<(qyb)>,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",PN Personal name,,,,,,,,,עקיבא,(qyb),proper name Personal name,
wr',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",N,c,,,,chief; teacher,"and, also",,,ור',w_,noun | conjunction,"chief; teacher | and, also"
gmly)l,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",PN Personal name,,,,,,,,,גמליאל,gmly)l,proper name Personal name,
wrbN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",noun sg. emphatic,c,,,,chief; teacher,"and, also",,,ורבן,w_,noun sg. emphatic | conjunction,"chief; teacher | and, also"
dbtrh,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",noun sg. emphatic,,,,,the next one,,,,דבתרה,dbtr_,noun sg. emphatic,the next one
{)mryN}<)mwr>,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמור,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
rbnwN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",noun pl. emphatic,,,,,chief; teacher,,,,רבנון,rb,noun pl. emphatic,chief; teacher
mN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p01,,,,,from,,,,מן,mn,preposition independent,from
wxd,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",c,n01C,,,,"and, also",one,,,וחד,xd,conjunction | n01C,"and, also | one"
myy$),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",PN Personal name,,,,,,,,,מיישא,myy$),proper name Personal name,
r',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2,noun,chief; teacher
)mryN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמרין,)mr,verb peal,to say | to command | to think | idiomatic and special usages:
dhk),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p,a01C,,,,here,,,,דהכא,hkh,preposition | a01C,here
wrbnyN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",noun pl. emphatic,c,,,,chief; teacher,"and, also",,,ורבנין,w_,noun pl. emphatic | conjunction,"chief; teacher | and, also"
<kN>,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",a01C,,,,,"thus, so",,,,כן,kn,a01C,"thus, so"
sbryN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to have thoughts,idioms:,,,סברין,sbr,verb peal,to have thoughts | idioms:
dtmN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p,X,,,,there,,,,דתמן,tmn,preposition | X,there
rbnyN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",noun pl. emphatic,,,,,chief; teacher,,,,רבנין,rb,noun pl. emphatic,chief; teacher
r',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2,noun,chief; teacher
){y}lpN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb D,,,,,to teach (w. double object of learner and subject),to make accustomed to,,,אלפן,)lp,verb pael,to teach (w. double object of learner and subject) | to make accustomed to
kN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",a01C,,,,,"thus, so",,,,כן,kn,a01C,"thus, so"
l),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",a01C,,,,,"no, not",,,,לא,l),a01C,"no, not"
yn)y,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",PN Personal name,,,,,,,,,ינאי,yn)y,proper name Personal name,
lr',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p03,N,,,,chief; teacher,,,,לר',rby#2,preposition proclitic | noun,chief; teacher
)mr}<)t)>,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אמר}אתא,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
{)t,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",No data,,,,,,,,,{את,None,No data,
$)l,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to ask,to ask for something,,,שאל,$)l,verb peal,to ask | to ask for something
dhk),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",c,a01C,,,,here,,,,דהכא,hkh,conjunction | a01C,here
"""bN""","Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",No data,,,,,,,,,בן,None,No data,
)m',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
)zl,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",אזל,)zl,verb peal,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)"
lyh,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p01,,,,,,,,,ליה,l_,preposition independent,
sb,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",noun sg. abs. or construct,,,,,old man,,,,סב,sb,noun sg. abs. or construct,old man
$)l,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to ask,to ask for something,,,שאל,$)l,verb peal,to ask | to ask for something
xd,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",n01C,,,,,one,,,,חד,xd,n01C,one
)t),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אתא,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
dhk),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",c,a01C,,,,here,,,,דהכא,hkh,conjunction | a01C,here
(zyy,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",PN Personal name,,,,,,,,,עזיי,(zyy,proper name Personal name,
"""bN""","Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",No data,,,,,,,,,בן,None,No data,
)m',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
)tr,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",noun sg. abs. or construct,,,,,place,,,,אתר,)tr,noun sg. abs. or construct,place
)n),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",P01C,,,,,I,,,,אנא,)nh,P01C,I
lxd,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p03,n01C,,,,one,,,,לחד,xd,preposition proclitic | n01C,one
)zl,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,"to go, move along",to go away,as co-verb : to go ahead and do something,"to be going on, to be happening (colloquial only?)",אזל,)zl,verb peal,"to go, move along | to go away | as co-verb : to go ahead and do something | to be going on, to be happening (colloquial only?)"
ywxnN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",PN Personal name,,,,,,,,,יוחנן,ywxnN,proper name Personal name,
r',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2,noun,chief; teacher
lwN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p02,,,,,,,,,לון,l_,preposition with pronominal suffix,
mtyb,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb C,,,,,"to restore, return (trans.)",(w. or without an object) to answer,to vomit,,מתיב,twb,verb (h)aphel,"to restore, return (trans.) | (w. or without an object) to answer | to vomit"
dw,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",c,P01C,,,,he,,,,דו,hw),conjunction | P01C,he
mN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",c,,,,,"since, after; while",,,,מן,mn,conjunction,"since, after; while"
lyh,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p01,,,,,,,,,ליה,l_,preposition independent,
mwdwy,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb C,,,,,to praise,to confess,"to consent, acknowledge",,מודוי,ydy,verb (h)aphel,"to praise | to confess | to consent, acknowledge"
rbnyN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",noun pl. emphatic,,,,,chief; teacher,,,,רבנין,rb,noun pl. emphatic,chief; teacher
w)wP,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",c,c,,,,"also, even","and, also",,,ואוף,w_,conjunction | conjunction,"also, even | and, also"
plyg,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",פליג,plg,verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided"
r',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2,noun,chief; teacher
$m(wN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
wlyt,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,c,,,,,,,,ולית,w_,verb peal | conjunction,
$m(wN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
plyg,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",פליג,plg,verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided"
r',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2,noun,chief; teacher
lyt,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,,,,,לית,lyt,verb peal,
wydwy,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",PN Personal name,,,,,,,,,וידוי,wydwy,proper name Personal name,
gby,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p01C,,,,,"at the side of, together with",,,,גבי,gb,p01C,"at the side of, together with"
plyg,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to divide (trans.),to be in the middle,"to be distinctive, outstanding","to be halved, become divided",פליג,plg,verb peal,"to divide (trans.) | to be in the middle | to be distinctive, outstanding | to be halved, become divided"
$m(wN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",PN Personal name,,,,,,,,,שמעון,$m(wN,proper name Personal name,
myly),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",N,,,,,"word, speech; thing",,,,מיליא,mylh,noun,"word, speech; thing"
wr',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",N,c,,,,chief; teacher,"and, also",,,ור',w_,noun | conjunction,"chief; teacher | and, also"
)ylyN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",R,,,,,these (m. and f.),,,,אילין,)ylyyn,R,these (m. and f.)
kl,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",noun sg. abs. or construct,,,,,"all, every",,,,כל,kl,noun sg. abs. or construct,"all, every"
tnynN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to repeat,"to narrate, recite",to sift flour [< Rabbinic Hebrew],,תנינן,tny,verb peal,"to repeat | to narrate, recite | to sift flour [< Rabbinic Hebrew]"
z(yrh,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",PN Personal name,,,,,,,,,זעירה,z(yrh,proper name Personal name,
r',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2,noun,chief; teacher
b$M,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",noun sg. abs. or construct,p02,,,,name,"in, with",,,בשם,b_,noun sg. abs. or construct | preposition with pronominal suffix,"name | in, with"
r',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",N,,,,,chief; teacher,,,,ר',rby#2,noun,chief; teacher
d)m',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,c,,,,to say,to command,to think,idiomatic and special usages:,דאמ',d_,verb peal | conjunction,to say | to command | to think | idiomatic and special usages:
$mw)l,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",PN Personal name,,,,,,,,,שמואל,$mw)l,proper name Personal name,
$my(,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to hear (w. d.o. or,) something,to listen,,שמיע,$m(,verb peal,to hear (w. d.o. or | ) something | to listen
by$r)l,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p02,PN Personal name,,,,"in, with",,,,בישראל,y$r)l,preposition with pronominal suffix | proper name Personal name,"in, with"
wl),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",a01C,c,,,,"no, not","and, also",,,ולא,w_,a01C | conjunction,"no, not | and, also"
wsyp),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",noun sg. emphatic,c,,,,end,"and, also",,,וסיפא,w_,noun sg. emphatic | conjunction,"end | and, also"
"""bkhnyM""","Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",No data,,,,,,,,,בכהנים,None,No data,
ry$),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",N,,,,,head; top; chief,,,,רישא,r)$,noun,head; top; chief
mtnyt',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",noun sg. emphatic,,,,,tannaitic tradition,,,,מתנית',mtny,noun sg. emphatic,tannaitic tradition
hy),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",P01C,,,,,she,,,,היא,hy),P01C,she
"""lcddyN""","Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",No data,,,,,,,,,לצדדין,None,No data,
lh,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p01,,,,,,,,,לה,l_,preposition independent,
"""whb$r""..","Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",No data,,,,,,,,,והבשר,None,No data,
ptr,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,"to interpret,explain",,,,פתר,ptr,verb peal,"to interpret,explain"
kt',"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",verb G,,,,,to write,to draw,,,כת',ktb,verb peal,to write | to draw
kbr,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",a02C,,,,,already; perhaps,,,,כבר,kbr,a02C,already; perhaps
"""qd$yM""","Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",No data,,,,,,,,,קדשים,None,No data,
bgyN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p01C,,,,,because of,,,,בגין,bgyn,p01C,because of
)yN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",c,,,,,if,,,,אין,)yn,conjunction,if
hk),"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",a01C,,,,,here,,,,הכא,hkh,a01C,here
mN,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p01,,,,,from,,,,מן,mn,preposition independent,from
lh,"Masekhet: 0, Page: 000, Side: 0, Line: 00, Word: 0",p01,,,,,,,,,לה,l_,preposition independent,
